"Director_id","Name","Rating","Movie_Count"
nm1735543,Ry Russo-Young,6.4,1
nm0089742,Stuart Blumberg,6.4,1
nm1960428,Scott Walker,6.4,1
nm0179542,Sebastián Cordero,6.4,1
nm0009463,Hany Abu-Assad,6.4,1
nm2543774,Emilis Velyvis,6.4,1
nm0001674,Chris Rock,6.4,1
nm0001775,Whit Stillman,6.4,1
nm0515005,Sam Liu,6.4,1
nm0267287,Coralie Fargeat,6.4,1
nm0001353,Walter Hill,6.39,8
nm0001774,Ben Stiller,6.38,6
nm0500610,David Leitch,6.38,5
nm0005421,Ron Shelton,6.38,4
nm0824882,Burr Steers,6.38,4
nm0001723,Tom Shadyac,6.37,7
nm1349522,Jonathan Levine,6.37,7
nm0378893,Stephen Herek,6.36,9
nm0031976,Judd Apatow,6.36,7
nm0751080,Chuck Russell,6.36,5
nm1164861,Seth Gordon,6.36,5
nm0001814,Gus Van Sant,6.35,12
nm0814085,Stephen Sommers,6.35,6
nm0504495,Mark L. Lester,6.35,2
nm0004838,Martha Coolidge,6.35,2
nm0091076,Sergei Bodrov,6.35,2
nm1294036,Nima Nourizadeh,6.35,2
nm2674307,Patrick Brice,6.35,2
nm0001532,John McTiernan,6.34,9
nm0001994,Michael Caton-Jones,6.33,7
nm1890845,Sean Anders,6.33,7
nm1247462,Christopher Smith,6.33,4
nm0650905,Kenny Ortega,6.33,3
nm0141961,Thomas Carter,6.33,3
nm0398185,Peter Howitt,6.33,3
nm0378144,Jonathan Hensleigh,6.33,3
nm0005436,John Singleton,6.32,5
nm0000568,Frank Oz,6.31,11
nm0142286,D.J. Caruso,6.3,7
nm0323239,Will Gluck,6.3,5
nm0001355,Michael Hoffman,6.3,4
nm0572562,Greg McLean,6.3,4
nm4074404,Leigh Janiak,6.3,4
nm0001915,Emile Ardolino,6.3,3
nm0911486,David S. Ward,6.3,3
nm0906476,David Wain,6.3,3
nm0446819,Richard Kelly,6.3,3
nm1002424,Michael Dougherty,6.3,3
nm0957505,Craig Zobel,6.3,3
nm0452319,Beeban Kidron,6.3,2
nm2035886,Drake Doremus,6.3,2
nm1659741,David Soren,6.3,2
nm0411477,Neal Israel,6.3,1
nm0887174,Buddy Van Horn,6.3,1
nm0834893,Susan Stroman,6.3,1
nm0070566,Jessica Bendinger,6.3,1
nm0415514,Rumi Jaffery,6.3,1
nm4252203,Il Cho,6.3,1
nm2076099,Hernán Jiménez,6.3,1
nm2305431,Oren Peli,6.3,1
nm0093934,Fredrik Bond,6.3,1
nm3013234,Chloe Okuno,6.3,1
nm0294505,Bart Freundlich,6.3,1
nm0123379,Nanette Burstein,6.3,1
nm3066492,Jennifer Kaytin Robinson,6.3,1
nm0812626,Juan Solanas,6.3,1
nm6474441,H. Vinoth,6.3,1
nm0423626,Rowan Joffe,6.3,1
nm0887452,Erik Van Looy,6.3,1
nm2161247,Paco Cabezas,6.3,1
nm2104063,Eric Heisserer,6.3,1
nm0558873,Nic Mathieu,6.3,1
nm0629658,Max Nichols,6.3,1
nm1038286,Jonathan Sobol,6.3,1
nm6066050,Josie Rourke,6.3,1
nm6414496,David E. Breaux,6.3,1
nm4907810,Stella Meghie,6.3,1
nm0254660,Tony Elliott,6.3,1
nm2573530,Patrick Vollrath,6.3,1
nm3950520,Jason Howden,6.3,1
nm0717603,Halina Reijn,6.3,1
nm5762091,Valdimar Jóhannsson,6.3,1
nm0551076,Neil Marshall,6.28,5
nm0718645,Ivan Reitman,6.27,12
nm0855035,Andy Tennant,6.27,7
nm0950553,Ronny Yu,6.27,4
nm0235719,John Erick Dowdle,6.27,4
nm0080120,Thomas Bezucha,6.27,3
nm0000484,John Landis,6.25,11
nm0000750,Jon Amiel,6.25,4
nm0775447,Barbet Schroeder,6.25,2
nm0592400,David Mirkin,6.25,2
nm0500444,Danny Leiner,6.25,2
nm0662529,Oliver Parker,6.25,2
nm0660707,Gilles Paquet-Brenner,6.25,2
nm0781842,Peter Segal,6.24,10
nm0014960,Alexandre Aja,6.24,7
nm0506613,Shawn Levy,6.23,13
nm0000887,Harold Becker,6.23,4
nm0797869,Brad Silberling,6.23,4
nm0400850,Patrick Hughes,6.23,4
nm0614276,Geoff Murphy,6.23,3
nm0796124,Charles Shyer,6.23,3
nm1012385,Roar Uthaug,6.23,3
nm1140275,Steven Knight,6.23,3
nm1170339,Julius Avery,6.23,3
nm0440458,Jake Kasdan,6.22,6
nm0037708,Miguel Arteta,6.22,5
nm0067457,Timur Bekmambetov,6.22,5
nm0644203,Steve Oedekerk,6.22,4
nm1174251,Daniel Espinosa,6.22,4
nm0002653,Joe Johnston,6.2,9
nm0001188,Nora Ephron,6.2,5
nm0459170,Randal Kleiser,6.2,4
nm0007134,Farah Khan,6.2,3
nm0833889,Todd Strauss-Schulson,6.2,3
nm0380705,Rowdy Herrington,6.2,2
nm1996918,Dito Montiel,6.2,2
nm0407067,Álex de la Iglesia,6.2,2
nm1729303,Marcus Dunstan,6.2,2
nm0097517,Derrick Borte,6.2,2
nm2782185,Rupert Sanders,6.2,2
nm0476064,Alex Kurtzman,6.2,2
nm0520749,Robert Lorenz,6.2,2
nm0785227,Andy Serkis,6.2,2
nm1020835,Joe Penna,6.2,2
nm0000428,D.W. Griffith,6.2,1
nm0000860,Paul Bartel,6.2,1
nm0000835,Ralph Bakshi,6.2,1
nm0385349,Robert Hiltzik,6.2,1
nm0725379,W.D. Richter,6.2,1
nm0158014,Stephen Chiodo,6.2,1
nm0935644,Stan Winston,6.2,1
nm0704164,Gene Quintano,6.2,1
nm0381699,Fraser C. Heston,6.2,1
nm0839660,Stephen Surjik,6.2,1
nm0425957,Patrick Read Johnson,6.2,1
nm0005033,Sammo Kam-Bo Hung,6.2,1
nm0287198,John Fortenberry,6.2,1
nm0281869,Rodman Flender,6.2,1
nm0001502,Luis Mandoki,6.2,1
nm0106230,Kevin Bray,6.2,1
nm1461380,Laurence Dunmore,6.2,1
nm1083489,Kevin Munroe,6.2,1
nm1590998,Zach Helm,6.2,1
nm0564586,Howard McCain,6.2,1
nm0403541,Nick Hurran,6.2,1
nm0041161,Philip G. Atwell,6.2,1
nm0041864,John August,6.2,1
nm2411495,Gary Shore,6.2,1
nm1065402,Sanaa Hamri,6.2,1
nm1857002,Sngmoo Lee,6.2,1
nm1184258,William Monahan,6.2,1
nm0381416,Grant Heslov,6.2,1
nm1729171,Noam Murro,6.2,1
nm0727754,Carl Rinsch,6.2,1
nm1402202,Julian Gilbey,6.2,1
nm3508781,Abhinav Kashyap,6.2,1
nm0024925,Hossein Amini,6.2,1
nm0002892,Wally Pfister,6.2,1
nm0275277,Shana Feste,6.2,1
nm0178886,Gia Coppola,6.2,1
nm1534595,Peter Atencio,6.2,1
nm0697936,David Prior,6.2,1
nm1991847,Zak Hilditch,6.2,1
nm1256143,David Kerr,6.2,1
nm3774632,Robin Pront,6.2,1
nm0777881,Robert Schwentke,6.19,7
nm0005190,Garry Marshall,6.18,12
nm0796117,M. Night Shyamalan,6.18,12
nm0936404,Robert Wise,6.18,7
nm0155093,Peter Chelsom,6.18,5
nm0705535,Michael Radford,6.17,4
nm0853546,Lewis Teague,6.17,3
nm0145309,Nick Castle,6.17,3
nm0000907,Richard Benjamin,6.17,3
nm0413875,Mick Jackson,6.17,3
nm0381478,Jared Hess,6.17,3
nm1470993,Scott Mann,6.17,3
nm0821432,Chad Stahelski,6.17,3
nm0000386,Roland Emmerich,6.16,13
nm0668247,Alexander Payne,6.16,7
nm0362566,Catherine Hardwicke,6.15,4
nm0576298,Olivier Megaton,6.15,4
nm0618680,Jeffrey Nachmanoff,6.15,2
nm0923330,Tanya Wexler,6.15,2
nm0277342,Michael Fimognari,6.15,2
nm1031639,Cedric Nicolas-Troyan,6.15,2
nm0000776,Michael Apted,6.14,8
nm1296554,Ben Wheatley,6.14,5
nm0677953,Donald Petrie,6.13,6
nm0154819,Jeremiah S. Chechik,6.13,3
nm0252135,Breck Eisner,6.13,3
nm0000466,Jean-Pierre Jeunet,6.12,6
nm0784061,Dominic Sena,6.12,5
nm1203138,Kabir Khan,6.12,3
nm0000036,Buster Keaton,6.12,2
nm0281945,Anne Fletcher,6.1,7
nm0001382,Peter Hyams,6.1,6
nm0747849,Joseph Ruben,6.1,5
nm0470443,Gérard Krawczyk,6.1,4
nm0935095,Gary Winick,6.1,4
nm0477129,Ken Kwapis,6.1,4
nm0410139,John Irvin,6.1,2
nm0213100,William Dear,6.1,2
nm0997291,Justin Kurzel,6.1,2
nm2410311,Dean Israelite,6.1,2
nm0277946,Ken Finkleman,6.1,1
nm0827663,Daniel Stern,6.1,1
nm0882330,Kinka Usher,6.1,1
nm0381273,John Herzfeld,6.1,1
nm0003343,Rob Schmidt,6.1,1
nm0936838,Alexander Witt,6.1,1
nm0175775,Kerry Conran,6.1,1
nm0128225,Andy Cadiff,6.1,1
nm0619715,Omar Naim,6.1,1
nm0453270,Clare Kilner,6.1,1
nm1052162,Bryan Bertino,6.1,1
nm0001705,Rob Schneider,6.1,1
nm0638271,Joe Nussbaum,6.1,1
nm0192478,Kat Coiro,6.1,1
nm0601680,Nick Moore,6.1,1
nm0929317,Toby Wilkins,6.1,1
nm0891114,Tom Vaughan,6.1,1
nm0257646,Jonathan English,6.1,1
nm0675102,J.J. Perry,6.1,1
nm3262433,Raj Mehta,6.1,1
nm0000146,Ralph Fiennes,6.1,1
nm1264352,Susanna White,6.1,1
nm0729514,Christian Rivers,6.1,1
nm2123102,Eran Creevy,6.1,1
nm1956691,Jamie Linden,6.1,1
nm0922724,Jennifer Westfeldt,6.1,1
nm0326040,Akiva Goldsman,6.1,1
nm2282177,Justin Simien,6.1,1
nm1589546,Kazuaki Kiriya,6.1,1
nm0003482,Nash Edgerton,6.1,1
nm3273000,Max Joseph,6.1,1
nm2225334,Anders Walter,6.1,1
nm1510800,Drew Pearce,6.1,1
nm3728712,Jeff Chan,6.1,1
nm0861826,Peter Thorwarth,6.1,1
nm2250139,Bill Holderman,6.1,1
nm2010936,Damien Power,6.1,1
nm0946521,David Yarovesky,6.1,1
nm0766112,Akan Satayev,6.1,1
nm0737517,Mike Rohl,6.1,1
nm0042006,Scott Aukerman,6.1,1
nm0337773,David Gordon Green,6.09,8
nm0015359,Fatih Akin,6.09,5
nm0629334,McG,6.08,8
nm0484907,Christopher Landon,6.08,5
nm0394280,Stephen Hopkins,6.07,8
nm0504642,Louis Leterrier,6.07,7
nm0499724,Michael Lehmann,6.07,6
nm0357453,John Hamburg,6.07,4
nm1164755,Xavier Gens,6.07,3
nm2128335,J Blakeson,6.07,3
nm0348181,James Gunn,6.06,6
nm1135423,Darren Lynn Bousman,6.06,5
nm0006625,Steve Barron,6.05,2
nm0424800,Clark Johnson,6.05,2
nm0518644,Richard Loncraine,6.05,2
nm0020491,Elizabeth Allen Rosenbaum,6.05,2
nm3235877,Ana Lily Amirpour,6.05,2
nm0922346,Simon West,6.04,8
nm0958969,Harald Zwart,6.03,6
nm0245888,Jesse Dylan,6.03,3
nm0218621,James DeMonaco,6.03,3
nm0178997,Frank Coraci,6.01,8
nm0002132,Amy Heckerling,6.0,6
nm0006854,Roger Spottiswoode,6.0,6
nm0240995,Christian Duguay,6.0,2
nm0451076,Franck Khalfoun,6.0,2
nm1333798,Mabrouk El Mechri,6.0,2
nm0821844,Daniel Stamm,6.0,2
nm1118351,Jalmari Helander,6.0,2
nm0957263,Joseph Zito,6.0,1
nm0572951,Tom McLoughlin,6.0,1
nm0331193,Michael Gornick,6.0,1
nm0542539,Tom Mankiewicz,6.0,1
nm0001801,Robert Towne,6.0,1
nm0696309,Michael Pressman,6.0,1
nm0001845,Forest Whitaker,6.0,1
nm0939202,Kirk Wong,6.0,1
nm0698493,Pat Proft,6.0,1
nm0125336,Jez Butterworth,6.0,1
nm0188165,Michael Cristofer,6.0,1
nm2585406,Simon McQuoid,6.0,1
nm0299563,Tim Fywell,6.0,1
nm0007045,Scott Wiper,6.0,1
nm1201875,Géla Babluani,6.0,1
nm2251947,Marcel Langenegger,6.0,1
nm0457565,Ryûhei Kitamura,6.0,1
nm0567112,Michael McCullers,6.0,1
nm4376803,Divyang Thakkar,6.0,1
nm0338576,Rob Greenberg,6.0,1
nm0931251,Mark Williams,6.0,1
nm2688320,Gabe Ibáñez,6.0,1
nm0000206,Keanu Reeves,6.0,1
nm1589670,Caradog W. James,6.0,1
nm0827750,Joshua Michael Stern,6.0,1
nm0618898,Sajid Nadiadwala,6.0,1
nm2021516,Jake Szymanski,6.0,1
nm0839812,Stephen Susco,6.0,1
nm2140186,Rodo Sayagues,6.0,1
nm2573005,Susanna Fogel,6.0,1
nm0505741,Victor Levin,6.0,1
nm4014166,Cathy Yan,6.0,1
nm4142927,Navot Papushado,6.0,1
nm4013000,Natalie Erika James,6.0,1
nm0914132,Mark Waters,5.98,9
nm0151540,Jay Chandrasekhar,5.98,5
nm0101385,Rob Bowman,5.97,3
nm1481493,Gil Kenan,5.97,3
nm0679031,Brad Peyton,5.97,3
nm0525659,Robert Luketic,5.96,7
nm0591171,Steve Miner,5.95,6
nm0733263,Adam Robitel,5.95,4
nm0509409,Robert Lieberman,5.95,2
nm0005101,Harmony Korine,5.95,2
nm1286340,Angela Robinson,5.95,2
nm1400426,Daniel Barnz,5.95,2
nm0294457,Thor Freudenthal,5.95,2
nm0003458,Steven R. Monroe,5.95,2
nm0001401,Angelina Jolie,5.95,2
nm0339004,Luke Greenfield,5.93,4
nm0684336,Steve Pink,5.93,3
nm0788202,Adam Shankman,5.91,9
nm0831557,Nicholas Stoller,5.91,7
nm0562645,Les Mayfield,5.9,5
nm0476201,Karyn Kusama,5.9,4
nm0223359,Tom Dey,5.9,3
nm0442109,Charlie Kaufman,5.9,3
nm0504802,Sheldon Lettich,5.9,2
nm0330140,Dennie Gordon,5.9,2
nm0204884,John A. Davis,5.9,2
nm1697112,Adam Green,5.9,2
nm2093171,Damien Leone,5.9,2
nm1714255,Elliott Lester,5.9,2
nm2853516,Leslye Headland,5.9,2
nm1827931,William Eubank,5.9,2
nm0283816,Anna Foerster,5.9,2
nm0625379,Gary Nelson,5.9,1
nm0331998,Michael Gottlieb,5.9,1
nm0480843,John Lafia,5.9,1
nm0429517,Ate de Jong,5.9,1
nm0393661,Kevin Hooks,5.9,1
nm0450387,Stephen Kessler,5.9,1
nm0004121,Mikael Salomon,5.9,1
nm0956022,Claude Zidi,5.9,1
nm0509028,Demian Lichtenstein,5.9,1
nm0831690,Charles Stone III,5.9,1
nm0272704,Guy Ferland,5.9,1
nm0838198,Kevin Rodney Sullivan,5.9,1
nm0689852,John Polson,5.9,1
nm1497918,Andrew Douglas,5.9,1
nm0335666,Susannah Grant,5.9,1
nm0325204,Gary David Goldberg,5.9,1
nm0097079,Ole Bornedal,5.9,1
nm0004810,Chris Carter,5.9,1
nm0946327,Mennan Yapo,5.9,1
nm0376006,Anthony Hemingway,5.9,1
nm0769135,Don Scardino,5.9,1
nm1033683,Agnieszka Wojtowicz-Vosloo,5.9,1
nm0340958,Alister Grierson,5.9,1
nm2127650,Carter Smith,5.9,1
nm0774340,Marc Schölermann,5.9,1
nm1777967,A.L. Vijay,5.9,1
nm1993322,Timo Vuorensola,5.9,1
nm1396048,Dave Filoni,5.9,1
nm1069989,Olatunde Osunsanmi,5.9,1
nm1060986,Luis Prieto,5.9,1
nm0104973,Michael Brandt,5.9,1
nm1104944,Heitor Dhalia,5.9,1
nm2489573,Justin Reardon,5.9,1
nm2847370,Lisa Joy,5.9,1
nm0619836,Babak Najafi,5.9,1
nm1757777,Dave Green,5.9,1
nm1130275,Nicholas McCarthy,5.9,1
nm0644204,Lin Oeding,5.9,1
nm4914792,Frant Gwo,5.9,1
nm2477891,Gary Dauberman,5.9,1
nm3771823,Daniel Goldhaber,5.9,1
nm4804442,Nia DaCosta,5.9,1
nm0001226,James Foley,5.88,6
nm0611683,Russell Mulcahy,5.87,4
nm1234345,Takashi Shimizu,5.87,3
nm0000127,Wes Craven,5.86,13
nm0881038,Ron Underwood,5.85,4
nm0007082,John Stockwell,5.85,4
nm0575389,Peter Medak,5.85,2
nm0614682,Ryan Murphy,5.85,2
nm0702797,Steven Quale,5.85,2
nm0779433,Ken Scott,5.85,2
nm2586324,Trish Sie,5.85,2
nm0935863,Michael Winterbottom,5.84,4
nm0027271,Paul W.S. Anderson,5.83,12
nm0065608,Walt Becker,5.83,3
nm0492909,Marc Lawrence,5.83,3
nm1103162,Tim Story,5.8,9
nm0159109,Yoshiaki Kawajiri,5.8,2
nm0918873,Sam Weisman,5.8,2
nm0664756,John Pasquin,5.8,2
nm0934483,Kurt Wimmer,5.8,2
nm1633551,Karan Malhotra,5.8,2
nm0563243,Dan Mazer,5.8,2
nm1479803,Vince Marcello,5.8,2
nm0671862,Roger Vadim,5.8,1
nm0001596,Pier Paolo Pasolini,5.8,1
nm0219959,Ruggero Deodato,5.8,1
nm0324875,Menahem Golan,5.8,1
nm0003423,Peter MacDonald,5.8,1
nm0540330,Bruce Malmuth,5.8,1
nm0160602,Mark Christopher,5.8,1
nm0755261,Daniel Sackheim,5.8,1
nm0214036,Ed Decter,5.8,1
nm0087904,Barry W. Blaustein,5.8,1
nm1048560,Marcus Raboy,5.8,1
nm0108094,Eric Brevig,5.8,1
nm0448900,Chris Kentis,5.8,1
nm0006554,Rodrigo García,5.8,1
nm1433996,Peter Cornwell,5.8,1
nm2117510,Cal Brunker,5.8,1
nm2204480,Jonathan King,5.8,1
nm0022768,Kent Alterman,5.8,1
nm0917992,Paul Weiland,5.8,1
nm0352524,David Hackl,5.8,1
nm5386710,Carrie Cracknell,5.8,1
nm0998825,Jeffrey Blitz,5.8,1
nm0962849,Maggie Carey,5.8,1
nm3859682,Ian Samuels,5.8,1
nm1587778,Ben Young,5.8,1
nm1730090,Federico D'Alessandro,5.8,1
nm0779524,Luke Scott,5.8,1
nm0219136,Claire Denis,5.8,1
nm0583654,Hallie Meyers-Shyer,5.8,1
nm0625245,Chris Nelson,5.8,1
nm2705923,Lorcan Finnegan,5.8,1
nm1363374,Chandra Prakash Dwivedi,5.8,1
nm0001239,John Frankenheimer,5.79,4
nm0591450,Rob Minkoff,5.78,7
nm0905592,Jeff Wadlow,5.78,5
nm0474955,Roger Kumble,5.77,4
nm0003418,Rob Cohen,5.76,10
nm0000958,John Boorman,5.75,4
nm0115218,Tod Browning,5.75,2
nm1316072,Nora Twomey,5.75,2
nm0340436,Kevin Greutert,5.75,2
nm1980431,Michael Chaves,5.75,2
nm0001317,Renny Harlin,5.74,14
nm0160840,Jon M. Chu,5.74,7
nm0213450,Dean DeBlois,5.73,4
nm0829820,Scott Stewart,5.73,3
nm1460159,Rohit Shetty,5.73,3
nm0275698,Andy Fickman,5.72,6
nm0601382,John Moore,5.7,5
nm0258784,Yilmaz Erdogan,5.7,2
nm1760830,Kyle Newacheck,5.7,2
nm1018426,Gonzalo López-Gallego,5.7,2
nm2197777,Tom Harper,5.7,2
nm0180257,John Cornell,5.7,1
nm0425540,Kenneth Johnson,5.7,1
nm0388817,Antony Hoffman,5.7,1
nm0370911,Blair Hayes,5.7,1
nm0302778,Joel Gallen,5.7,1
nm2002649,Dave Franco,5.7,1
nm2982028,Ferdinando Cito Filomarino,5.7,1
nm1154184,Jon Harris,5.7,1
nm2095817,Jody Hill,5.7,1
nm0934864,Jason Winer,5.7,1
nm1189197,Quentin Dupieux,5.7,1
nm1702145,Dave Wilson,5.7,1
nm0355806,Klay Hall,5.7,1
nm0503259,Peter Lepeniotis,5.7,1
nm1428946,David Guy Levy,5.7,1
nm5507490,Aleksander Bach,5.7,1
nm2351920,Vicky Jewson,5.7,1
nm0063357,Anees Bazmee,5.7,1
nm2209002,Lars Klevberg,5.7,1
nm2634746,Tyler Spindel,5.7,1
nm1676223,Akiva Schaffer,5.69,4
nm0858525,Betty Thomas,5.67,6
nm0005647,Andrzej Bartkowiak,5.67,4
nm0199722,Rod Daniel,5.67,3
nm0393094,Ishirô Honda,5.67,2
nm0240797,Dennis Dugan,5.66,13
nm2153088,Gareth Evans,5.66,4
nm0829038,Robert Stevenson,5.65,2
nm0128883,Christopher Cain,5.65,2
nm0382072,Peter Hewitt,5.65,2
nm0743093,Mark Rosman,5.65,2
nm0853374,Sam Taylor-Johnson,5.65,2
nm1455688,Julie Anne Robinson,5.65,2
nm2503633,Josh Trank,5.65,2
nm0388198,Mike Hodges,5.63,3
nm0000957,Jan de Bont,5.62,5
nm0510674,Kevin Lima,5.61,4
nm0005367,Brian Robbins,5.6,7
nm0164187,Larry Clark,5.6,3
nm0304830,Robert Ben Garant,5.6,2
nm0064181,Stuart Beattie,5.6,2
nm1334526,Simon Kinberg,5.6,2
nm0953392,Meir Zarchi,5.6,1
nm0452607,Fritz Kiersch,5.6,1
nm0001270,Brian Gibson,5.6,1
nm0476900,Fran Rubel Kuzui,5.6,1
nm0004886,Bill Duke,5.6,1
nm0519434,Robert Longo,5.6,1
nm0000241,Jean-Claude Van Damme,5.6,1
nm0825434,Darren Stein,5.6,1
nm0001040,Joan Chen,5.6,1
nm0540532,William Malone,5.6,1
nm0053228,Ernie Barbarash,5.6,1
nm0375068,Mark Helfrich,5.6,1
nm0583515,Dave Meyers,5.6,1
nm0131969,Brandon Camp,5.6,1
nm2040537,Kim Farrant,5.6,1
nm3918746,Henry Hobson,5.6,1
nm0057106,David Barrett,5.6,1
nm0951698,Justin Zackham,5.6,1
nm0414423,Gregory Jacobs,5.6,1
nm0215299,Steven S. DeKnight,5.6,1
nm0148999,Tony Cervone,5.6,1
nm0007193,Richie Keen,5.6,1
nm0300174,Levan Gabriadze,5.6,1
nm1157527,Andrew Jay Cohen,5.6,1
nm0509448,Jonathan Liebesman,5.58,5
nm0101047,David Bowers,5.57,4
nm1197971,Marcus Nispel,5.55,4
nm0318947,Jim Gillespie,5.55,2
nm0065284,Steve Beck,5.55,2
nm0005387,Joe Roth,5.55,2
nm1164602,Ciarán Foy,5.55,2
nm0758574,Walter Salles,5.53,5
nm0275286,David S. Goyer,5.53,3
nm0002030,George Cukor,5.52,5
nm0005008,Brian Henson,5.52,3
nm0205542,Tamra Davis,5.5,3
nm0215269,Fred Dekker,5.5,2
nm1288766,Phil Traill,5.5,2
nm1068186,M.J. Bassett,5.5,2
nm0525141,John Luessenhop,5.5,2
nm0000638,William Shatner,5.5,1
nm0382776,Anthony Hickox,5.5,1
nm0400486,Bronwen Hughes,5.5,1
nm0253819,Ellory Elkayem,5.5,1
nm0782900,Andrzej Sekula,5.5,1
nm0103744,Tom Brady,5.5,1
nm0266302,Jim Fall,5.5,1
nm0177637,Greg Coolidge,5.5,1
nm0937748,Fred Wolf,5.5,1
nm1892926,Brian Andrew Mendoza,5.5,1
nm0082526,Peter Billingsley,5.5,1
nm2552536,Troy Nixey,5.5,1
nm1244069,Kenya Barris,5.5,1
nm0867127,Mark Tonderai,5.5,1
nm1099711,Ruairi Robinson,5.5,1
nm1564809,Julius Onah,5.5,1
nm1420377,Alex Hardcastle,5.5,1
nm0507425,Kevin Lewis,5.5,1
nm0674020,Oz Perkins,5.5,1
nm2298645,Mike P. Nelson,5.5,1
nm0711840,Brett Ratner,5.49,12
nm0950775,Jennifer Yuh Nelson,5.48,3
nm0431918,Mike Judge,5.47,4
nm0001438,Neil LaBute,5.47,4
nm0254786,David R. Ellis,5.46,5
nm0001402,Terry Jones,5.46,4
nm0502577,Brett Leonard,5.45,2
nm0000921,Andrew Bergman,5.45,2
nm0001345,Jim Henson,5.43,2
nm3150455,Joel Crawford,5.43,2
nm0281507,Richard Fleischer,5.41,5
nm0005540,Keenen Ivory Wayans,5.4,4
nm0181902,George P. Cosmatos,5.4,3
nm0216214,Camille Delamarre,5.4,2
nm0794791,Jack Sholder,5.4,1
nm0000175,Stephen King,5.4,1
nm0712444,Rand Ravich,5.4,1
nm0402995,Paul Hunter,5.4,1
nm1019493,Kevin Donovan,5.4,1
nm0498991,Doug Lefler,5.4,1
nm0509033,Mitchell Lichtenstein,5.4,1
nm2280148,Justin Dec,5.4,1
nm0332740,Everardo Gout,5.4,1
nm0753526,RZA,5.4,1
nm1128050,Chris Addison,5.4,1
nm1715502,Vijay Krishna Acharya,5.4,1
nm0878756,Tom Tykwer,5.37,7
nm0514546,Dwight H. Little,5.35,4
nm0425756,Mark Steven Johnson,5.35,4
nm0005713,Karl Freund,5.35,2
nm0075666,Joe Berlinger,5.35,2
nm0001408,Shekhar Kapur,5.32,4
nm0516344,Wei Lo,5.32,2
nm0919369,Paul Weitz,5.31,7
nm0757858,Carlos Saldanha,5.3,7
nm0504513,Richard Lester,5.3,3
nm0765121,Joseph Sargent,5.3,2
nm0768249,Geoffrey Sax,5.3,2
nm0000972,Tinto Brass,5.3,1
nm0323787,Gary Goddard,5.3,1
nm0295007,Rick Friedberg,5.3,1
nm0152741,Joe Charbanic,5.3,1
nm0000853,Bruno Barreto,5.3,1
nm0937306,Bille Woodruff,5.3,1
nm1199954,Jeff Renfroe,5.3,1
nm0693561,Alan Poul,5.3,1
nm0103187,Dan Bradley,5.3,1
nm0427037,Antti J. Jokinen,5.3,1
nm3772967,Julia Leigh,5.3,1
nm0002041,Dean Devlin,5.3,1
nm1788310,Jenny Gage,5.3,1
nm1163264,Otto Bathurst,5.3,1
nm2379028,Corin Hardy,5.3,1
nm2379696,K.K. Radhakrishna Kumar,5.3,1
nm0505152,Brian Levant,5.28,6
nm0331532,Raja Gosnell,5.27,8
nm0004056,Andrew Stanton,5.27,5
nm0068587,William Brent Bell,5.27,4
nm0934578,Simon Wincer,5.27,3
nm1119079,Tomm Moore,5.27,3
nm0481418,Richard LaGravenese,5.26,4
nm1266897,Johannes Roberts,5.25,4
nm0134224,Kay Cannon,5.25,2
nm1134029,Garth Jennings,5.24,4
nm0939128,James Wong,5.23,4
nm0527261,Patrick Lussier,5.23,3
nm0238841,Don Mancini,5.23,3
nm0149548,Don Chaffey,5.23,2
nm1488800,Ti West,5.2,5
nm0384722,Tim Hill,5.2,3
nm0742819,Rick Rosenthal,5.2,2
nm0464846,Andrey Konchalovskiy,5.2,2
nm0515891,Luis Llosa,5.2,2
nm0087595,Jamie Blanks,5.2,2
nm0119106,John Carl Buechler,5.2,1
nm0818465,Bryan Spicer,5.2,1
nm0228147,Mark A.Z. Dippé,5.2,1
nm0753382,Michael Rymer,5.2,1
nm0150906,Gordon Chan,5.2,1
nm0931727,Steve 'Spaz' Williams,5.2,1
nm0643696,Masayuki Ochiai,5.2,1
nm0403038,Simon Hunter,5.2,1
nm0523094,Jeff Lowell,5.2,1
nm2260872,Farhad Samji,5.2,1
nm12135964,Nelson Dilipkumar,5.2,1
nm1207904,Samuel Bayer,5.2,1
nm0404882,John Hyams,5.2,1
nm0894207,Simon Verhoeven,5.2,1
nm3622659,Lucia Aniello,5.2,1
nm2618764,Gerard McMurray,5.2,1
nm0158984,Sylvain Chomet,5.18,3
nm0027459,Stephen J. Anderson,5.18,2
nm0003836,Michael Powell,5.17,3
nm0501185,Michael Lembeck,5.17,3
nm0109359,Steven Brill,5.16,9
nm0001102,Joe Dante,5.16,8
nm0150802,Benny Chan,5.15,2
nm2277869,Marjane Satrapi,5.15,2
nm0049371,Jaume Balagueró,5.14,4
nm0744834,Eli Roth,5.13,8
nm0593610,Mike Mitchell,5.1,8
nm1229520,Ben Falcone,5.1,4
nm0000341,Michael Crichton,5.1,2
nm0573589,David McNally,5.1,2
nm0455078,Michael Patrick King,5.1,2
nm2752098,Chris Butler,5.1,2
nm0908890,Tommy Lee Wallace,5.1,1
nm0004305,George Miller,5.1,1
nm0070474,Jack Bender,5.1,1
nm0909026,Anthony Waller,5.1,1
nm0402365,Bruce Hunt,5.1,1
nm0947087,Hoyt Yeatman,5.1,1
nm0266777,Stefen Fangmeier,5.1,1
